"Time","Traffic In","Traffic Out"
2022-05-21 01:00:00,245367216,1938931952
2022-05-22 01:00:00,238075784,1877396696
2022-05-23 01:00:00,338181064,1920603088
2022-05-24 01:00:00,342753304,2038817360
2022-05-25 01:00:00,340454616,2195861808
2022-05-26 01:00:00,338539672,2086627040
2022-05-27 01:00:00,286063968,2058939648
2022-05-28 01:00:00,191785224,1640159488
2022-05-29 01:00:00,219363472,1854948520
2022-05-30 01:00:00,269084944,1842348872
2022-05-31 01:00:00,291107160,1753463696
2022-06-01 01:00:00,291557904,1630893872
2022-06-02 01:00:00,186460592,1465248376
2022-06-03 01:00:00,176605960,1363710168
2022-06-04 01:00:00,172788328,1138120016
2022-06-05 01:00:00,182971792,1295874264
2022-06-06 01:00:00,260443888,1355267320
2022-06-07 01:00:00,300316688,1343617832
2022-06-08 01:00:00,268367432,1349404928
2022-06-09 01:00:00,240862936,1159132112
2022-06-10 01:00:00,245574584,975050784
2022-06-11 01:00:00,106779448,415048112
2022-06-12 01:00:00,103477464,427416648
2022-06-13 01:00:00,187564696,523978560
2022-06-14 01:00:00,173730960,513104144
2022-06-15 01:00:00,203037024,540506136
2022-06-16 01:00:00,176806248,481431704
2022-06-17 01:00:00,164982432,441786608
2022-06-18 01:00:00,82458072,312640872
2022-06-19 01:00:00,97351808,552590704
2022-06-20 01:00:00,170587232,722342008
2022-06-21 01:00:00,189322144,532166544
2022-06-22 01:00:00,189268248,478543488
2022-06-23 01:00:00,189952776,529573736
2022-06-24 01:00:00,163944600,484477968
2022-06-25 01:00:00,83680800,296021752
2022-06-26 01:00:00,91391944,276116600
2022-06-27 01:00:00,164246824,675137032
2022-06-28 01:00:00,196544456,445845896
2022-06-29 01:00:00,210202416,438337752
2022-06-30 01:00:00,167319448,442958560
2022-07-01 01:00:00,160489120,401942264
2022-07-02 01:00:00,97018344,234048600
2022-07-03 01:00:00,91572928,283052464
2022-07-04 01:00:00,171557144,434159176
2022-07-05 01:00:00,154664856,422859144
2022-07-06 01:00:00,181236848,472194376
2022-07-07 01:00:00,191676192,441019408
2022-07-08 01:00:00,171711392,428280528
2022-07-09 01:00:00,69471672,251184392
2022-07-10 01:00:00,99688064,255955664
2022-07-11 01:00:00,170417816,481686152
2022-07-12 01:00:00,216875160,520514000
2022-07-13 01:00:00,190110360,555215544
2022-07-14 01:00:00,197038824,602017952
2022-07-15 01:00:00,174847488,367783848
2022-07-16 01:00:00,84741736,206254080
2022-07-17 01:00:00,78136712,264939792
2022-07-18 01:00:00,182007192,457481224
2022-07-19 01:00:00,182364880,474041888
2022-07-20 01:00:00,192129592,494429624
2022-07-21 01:00:00,265789984,519611928
2022-07-22 01:00:00,201447680,443358600
2022-07-23 01:00:00,99583880,225647568
2022-07-24 01:00:00,85356112,211552800
2022-07-25 01:00:00,160321976,391274624
2022-07-26 01:00:00,178022272,451656000
2022-07-27 01:00:00,157567536,399294248
2022-07-28 01:00:00,144758456,387215888
2022-07-29 01:00:00,142056616,295109368
2022-07-30 01:00:00,65343888,172953152
2022-07-31 01:00:00,85011888,174827176
2022-08-01 01:00:00,126612704,330197120
2022-08-02 01:00:00,170086352,320540648
2022-08-03 01:00:00,161448096,308289112
2022-08-04 01:00:00,174841592,352073408
2022-08-05 01:00:00,147718344,480295000
2022-08-06 01:00:00,69795632,182694472
2022-08-07 01:00:00,68238992,186502152
2022-08-08 01:00:00,161958816,333703272
2022-08-09 01:00:00,145949352,371554072
2022-08-10 01:00:00,178657864,377208384
2022-08-11 01:00:00,148452312,333487696
2022-08-12 01:00:00,133677776,287337792
2022-08-13 01:00:00,69328584,180827008
2022-08-14 01:00:00,89762528,293239704
2022-08-15 01:00:00,151477384,542599664
2022-08-16 01:00:00,163489448,357497360
2022-08-17 01:00:00,194592848,386334536
2022-08-18 01:00:00,148132904,373611808
2022-08-19 01:00:00,132932792,328701344
2022-08-20 01:00:00,61159280,202731680
2022-08-21 01:00:00,95918144,175134752
2022-08-22 01:00:00,138994168,314104504
2022-08-23 01:00:00,201875608,349481040
2022-08-24 01:00:00,224569872,336226344
2022-08-25 01:00:00,192575472,325746320
2022-08-26 01:00:00,143134720,264604144
2022-08-27 01:00:00,70185616,201476544
2022-08-28 01:00:00,76051760,233851032
2022-08-29 01:00:00,74802160,209001152
2022-08-30 01:00:00,154707584,318354480
2022-08-31 01:00:00,171157632,355056944
2022-09-01 01:00:00,155312088,340040176
2022-09-02 01:00:00,147452920,318264016
2022-09-03 01:00:00,79675000,198486920
2022-09-04 01:00:00,80110800,187879264
2022-09-05 01:00:00,165678544,372286560
2022-09-06 01:00:00,177026344,347583984
2022-09-07 01:00:00,167661472,361044168
2022-09-08 01:00:00,165683048,491933272
2022-09-09 01:00:00,143451216,352603208
2022-09-10 01:00:00,75071568,258254096
2022-09-11 01:00:00,72116784,174565968
2022-09-12 01:00:00,166861992,377175976
2022-09-13 01:00:00,185553208,412306544
2022-09-14 01:00:00,179865904,409849464
2022-09-15 01:00:00,172396456,361202704
2022-09-16 01:00:00,148541024,317137424
2022-09-17 01:00:00,69801472,136895744
2022-09-18 01:00:00,77523424,140705424
2022-09-19 01:00:00,68401408,161436752
2022-09-20 01:00:00,175486768,410229536
2022-09-21 01:00:00,191583888,438152712
2022-09-22 01:00:00,190392264,496532728
2022-09-23 01:00:00,179066152,552089888
2022-09-24 01:00:00,164081328,1011993040
2022-09-25 01:00:00,296418200,1899471888
2022-09-26 01:00:00,448324000,2335083776
2022-09-27 01:00:00,462519232,2555979824
2022-09-28 01:00:00,482704000,2730630568
2022-09-29 01:00:00,470301256,2550771184
2022-09-30 01:00:00,391443368,2486804840
2022-10-01 01:00:00,281935776,1970723240
2022-10-02 01:00:00,335533408,2257070632
2022-10-03 01:00:00,470806056,2585776736
2022-10-04 01:00:00,524349832,2977709128
2022-10-05 01:00:00,482831480,3064158808
2022-10-06 01:00:00,489575784,3061895912
2022-10-07 01:00:00,408648264,2921360416
2022-10-08 01:00:00,269687328,2408901720
2022-10-09 01:00:00,295669320,2707543704
2022-10-10 01:00:00,475782592,2936950184
2022-10-11 01:00:00,466718864,2891270648
2022-10-12 01:00:00,474051160,2771216384
2022-10-13 01:00:00,464726520,2817365000
2022-10-14 01:00:00,404299360,2483897264
2022-10-15 01:00:00,255840128,2124838640
2022-10-16 01:00:00,320244160,2507980816
2022-10-17 01:00:00,476888880,3028568304
2022-10-18 01:00:00,480621312,3070369160
2022-10-19 01:00:00,430579664,2761347328
2022-10-20 01:00:00,480661048,2957390936
2022-10-21 01:00:00,393767648,2459709728
2022-10-22 01:00:00,254256160,1874423448
2022-10-23 01:00:00,305668648,2194939672
2022-10-24 01:00:00,419355744,2594228848
2022-10-25 01:00:00,458079760,2760696976
2022-10-26 01:00:00,432366144,2672872944
2022-10-27 01:00:00,419530352,2765162360
2022-10-28 01:00:00,341947768,2331481200
2022-10-29 01:00:00,239542640,1877490112
2022-10-30 01:00:00,285942384,2112765024
2022-10-31 00:00:00,413792376,2656140648
2022-11-01 00:00:00,512861800,3167911416
2022-11-02 00:00:00,469270992,2952460264
2022-11-03 00:00:00,451193752,2929167240
2022-11-04 00:00:00,447206672,2732727224
2022-11-05 00:00:00,244527664,2031055640
2022-11-06 00:00:00,325380624,2233492552
2022-11-07 00:00:00,455403544,2681361008
2022-11-08 00:00:00,477346984,2949720368
2022-11-09 00:00:00,472166928,3032596352
2022-11-10 00:00:00,522021976,3063454680
2022-11-11 00:00:00,388659568,2504431352
2022-11-12 00:00:00,222232872,1967548080
2022-11-13 00:00:00,293333040,2159865904
2022-11-14 00:00:00,443484344,2675373640
2022-11-15 00:00:00,525922336,3122972408
2022-11-16 00:00:00,480164032,3435081880
2022-11-17 00:00:00,523349696,3144931496
2022-11-18 00:00:00,417308880,2629732672
2022-11-19 00:00:00,225677760,2034688432
2022-11-20 00:00:00,288302792,2261719976
2022-11-21 00:00:00,425492504,2973320504
2022-11-22 00:00:00,487885256,3562869176
2022-11-23 00:00:00,537287192,4280391064
2022-11-24 00:00:00,543023256,4122440992
2022-11-25 00:00:00,417886440,3449970480
2022-11-26 00:00:00,277858848,3194844784
2022-11-27 00:00:00,345327816,3255583672
2022-11-28 00:00:00,480184568,3900578680
2022-11-29 00:00:00,540406656,3918847192
2022-11-30 00:00:00,509899304,4034257760
2022-12-01 00:00:00,525367152,3941111336
2022-12-02 00:00:00,434928424,3593995488
2022-12-03 00:00:00,288594576,2994727584
2022-12-04 00:00:00,346034472,3269249056
2022-12-05 00:00:00,470037000,3756355232
2022-12-06 00:00:00,504065304,4180885608
2022-12-07 00:00:00,458449608,3918845920
2022-12-08 00:00:00,502764920,3903565720
2022-12-09 00:00:00,482454512,3899972048
2022-12-10 00:00:00,301379624,3296400248
2022-12-11 00:00:00,377575320,3220271968
2022-12-12 00:00:00,439554536,3728465816
2022-12-13 00:00:00,474273360,3890507040
2022-12-14 00:00:00,453122568,3980732832
2022-12-15 00:00:00,435247928,3502820960
2022-12-16 00:00:00,325959288,2945183832
2022-12-17 00:00:00,182876064,2140426336
2022-12-18 00:00:00,142690000,1879080848
2022-12-19 00:00:00,208086144,1798758144
2022-12-20 00:00:00,289473856,1769298208
2022-12-21 00:00:00,210644664,1579282112
2022-12-22 00:00:00,192963080,1610582576
2022-12-23 00:00:00,129248184,1441228864
2022-12-24 00:00:00,122414272,1382280608
2022-12-25 00:00:00,155302488,1356851536
2022-12-26 00:00:00,138654768,1395771768
2022-12-27 00:00:00,135123704,1401783608
2022-12-28 00:00:00,129323000,1455533920
2022-12-29 00:00:00,134313536,1478861448
2022-12-30 00:00:00,126843512,1410078560
2022-12-31 00:00:00,107733448,1415709576
2023-01-01 00:00:00,153156624,1453205328
2023-01-02 00:00:00,133872104,1556464592
2023-01-03 00:00:00,275062352,1778527552
2023-01-04 00:00:00,267740888,1894568512
2023-01-05 00:00:00,245790512,1859629864
2023-01-06 00:00:00,224087032,1762511736
2023-01-07 00:00:00,131686160,1738497544
2023-01-08 00:00:00,244923912,2183864920
2023-01-09 00:00:00,361756592,2682481552
2023-01-10 00:00:00,367706848,2916729480
2023-01-11 00:00:00,358327056,2887611624
2023-01-12 00:00:00,368796240,2884671616
2023-01-13 00:00:00,331554608,2674148888
2023-01-14 00:00:00,240615224,2484883184
2023-01-15 00:00:00,294297896,2607835288
2023-01-16 00:00:00,385843288,2887061776
2023-01-17 00:00:00,398171304,2932315904
2023-01-18 00:00:00,427432840,3031124672
2023-01-19 00:00:00,419397432,2937034072
2023-01-20 00:00:00,383225256,2863907184
2023-01-21 00:00:00,239874912,2743689256
2023-01-22 00:00:00,344110192,3235026040
2023-01-23 00:00:00,498408672,4019710656
2023-01-24 00:00:00,538108456,4025624096
2023-01-25 00:00:00,521988152,3896383904
2023-01-26 00:00:00,516034560,3467928728
2023-01-27 00:00:00,432767560,2601308128
2023-01-28 00:00:00,272497280,2067192648
2023-01-29 00:00:00,313075928,2339593384
2023-01-30 00:00:00,480451624,2811191584
2023-01-31 00:00:00,518988984,2956077504
2023-02-01 00:00:00,464245832,2872425568
2023-02-02 00:00:00,450114808,2830805584
2023-02-03 00:00:00,409417632,2796092512
2023-02-04 00:00:00,254908528,2210889968
2023-02-05 00:00:00,328503520,2327343960
2023-02-06 00:00:00,445118664,2787367512
2023-02-07 00:00:00,477817736,3170126288
2023-02-08 00:00:00,442183656,2868326528
2023-02-09 00:00:00,451229552,2921918464
2023-02-10 00:00:00,401035640,2497817736
2023-02-11 00:00:00,221420112,1967394336
2023-02-12 00:00:00,303043040,2184639400
2023-02-13 00:00:00,415777664,2958833304
2023-02-14 00:00:00,451676504,3122655128
2023-02-15 00:00:00,424735472,3122423712
2023-02-16 00:00:00,434095016,3014896272
2023-02-17 00:00:00,414759056,2599897568
2023-02-18 00:00:00,244420944,2033317024
2023-02-19 00:00:00,288918920,2172793520
2023-02-20 00:00:00,447094832,2774328952
2023-02-21 00:00:00,439007760,2936629176
2023-02-22 00:00:00,396650040,2625118296
2023-02-23 00:00:00,435989056,2925334536
2023-02-24 00:00:00,373563688,2591205040
2023-02-25 00:00:00,252876728,2066567376
2023-02-26 00:00:00,334553000,2357829704
2023-02-27 00:00:00,459406800,2960671224
2023-02-28 00:00:00,481290824,3118240368
2023-03-01 00:00:00,457893824,2874576896
2023-03-02 00:00:00,449967208,2872723096
2023-03-03 00:00:00,401458024,2484605880
2023-03-04 00:00:00,252798248,2042605416
2023-03-05 00:00:00,335686712,2206557296
2023-03-06 00:00:00,462061976,2957952936
2023-03-07 00:00:00,558355664,3424298288
2023-03-08 00:00:00,556833032,3396048032
2023-03-09 00:00:00,577426104,3170177680
2023-03-10 00:00:00,496845576,2738307152
2023-03-11 00:00:00,281238832,2199880504
2023-03-12 00:00:00,392100288,2221050616
2023-03-13 00:00:00,528298624,2714006696
2023-03-14 00:00:00,555796712,2956555384
2023-03-15 00:00:00,510997536,3053898552
2023-03-16 00:00:00,1057969896,3003527600
2023-03-17 00:00:00,501527160,2625500176
2023-03-18 00:00:00,250107568,2071759152
2023-03-19 00:00:00,816096160,2242292272
2023-03-20 00:00:00,853517720,2634302752
2023-03-21 00:00:00,999212120,2838683152
2023-03-22 00:00:00,1101260816,2821143232
2023-03-23 00:00:00,421819720,2717009464
2023-03-24 00:00:00,358609472,2202426864
2023-03-25 00:00:00,151092728,1352218208
2023-03-26 00:00:00,186706280,1143410616
2023-03-27 01:00:00,234558024,1172363288
2023-03-28 01:00:00,287015128,1157954696
2023-03-29 01:00:00,258057264,1147292528
2023-03-30 01:00:00,251164264,1108655056
2023-03-31 01:00:00,241756624,969583608
2023-04-01 01:00:00,161568528,741065200
2023-04-02 01:00:00,134478896,671482576
2023-04-03 01:00:00,210866648,853926328
2023-04-04 01:00:00,234422024,821167616
2023-04-05 01:00:00,209971936,832898512
2023-04-06 01:00:00,198788648,808252984
2023-04-07 01:00:00,115821144,598500144
2023-04-08 01:00:00,98357952,483890832
2023-04-09 01:00:00,56486096,161816872
2023-04-10 01:00:00,158908288,598845296
2023-04-11 01:00:00,177001664,872744096
2023-04-12 01:00:00,203505856,1021596504
2023-04-13 01:00:00,203658656,1029892080
2023-04-14 01:00:00,207137536,1102808824
2023-04-15 01:00:00,147600776,1116653296
2023-04-16 01:00:00,210342032,1783686624
2023-04-17 01:00:00,413219672,2633591432
2023-04-18 01:00:00,422141208,2794754128
2023-04-19 01:00:00,425732984,2763940664
2023-04-20 01:00:00,419874168,2651236528
2023-04-21 01:00:00,383886896,2296037464
2023-04-22 01:00:00,286378880,2070010552
2023-04-23 01:00:00,327359200,2288328368
2023-04-24 01:00:00,437145160,2599560864
2023-04-25 01:00:00,448620136,2855124904
2023-04-26 01:00:00,435967328,2862493424
2023-04-27 01:00:00,463337816,3316168032
2023-04-28 01:00:00,375355880,2522685800
2023-04-29 01:00:00,270973600,1979657792
2023-04-30 01:00:00,289838640,2041704672
2023-05-01 01:00:00,296285600,2379619688
2023-05-02 01:00:00,932411832,2863721616
2023-05-03 01:00:00,1325654712,2595720824
2023-05-04 01:00:00,746405272,2631160128
2023-05-05 01:00:00,375303800,2276788336
2023-05-06 01:00:00,233092840,1909012568
2023-05-07 01:00:00,248966504,1792438448
2023-05-08 01:00:00,274134504,2035814824
2023-05-09 01:00:00,397029712,2414936072
2023-05-10 01:00:00,405055192,2566272272
2023-05-11 01:00:00,408552520,2562213384
2023-05-12 01:00:00,377204288,2312812664
2023-05-13 01:00:00,244169056,1869735152
2023-05-14 01:00:00,300977816,1906891104
2023-05-15 01:00:00,370199328,2175062016
2023-05-16 01:00:00,412887936,2425342264
2023-05-17 01:00:00,399510808,2434063272
2023-05-18 01:00:00,391256600,2313887872
2023-05-19 01:00:00,341182984,2027739888
2023-05-20 01:00:00,232404584,1645915368
2023-05-21 01:00:00,255269976,1809676536
2023-05-22 01:00:00,352319864,2085321736
2023-05-23 01:00:00,352741696,2133703528
2023-05-24 01:00:00,352369672,2080991664
2023-05-25 01:00:00,347344904,2062492640
2023-05-26 01:00:00,305812464,1746501096
2023-05-27 01:00:00,192918528,1272717728
2023-05-28 01:00:00,217192312,1359737256
2023-05-29 01:00:00,188458808,1355049776
2023-05-30 01:00:00,297431432,1589037536
2023-05-31 01:00:00,277022992,1574381072
2023-06-01 01:00:00,263773368,1640550504
2023-06-02 01:00:00,268746664,1563192992
2023-06-03 01:00:00,172907096,1397764336
2023-06-04 01:00:00,176291832,1511605088
2023-06-05 01:00:00,265499664,1215721920
2023-06-06 01:00:00,262507680,1336628488
2023-06-07 01:00:00,267917544,1332140416
2023-06-08 01:00:00,282493040,1147728504
2023-06-09 01:00:00,213513192,826610600
2023-06-10 01:00:00,97301184,408690280
2023-06-11 01:00:00,103593752,336866968
2023-06-12 01:00:00,182583312,497391280
2023-06-13 01:00:00,189889864,508956920
2023-06-14 01:00:00,181040272,495946896
2023-06-15 01:00:00,199755520,488225040
2023-06-16 01:00:00,173664688,472224472
2023-06-17 01:00:00,43495224,251064704
2023-06-18 01:00:00,107221360,260693400
2023-06-19 01:00:00,190586384,464680352
2023-06-20 01:00:00,201470536,525476584
2023-06-21 01:00:00,191908656,506377304
2023-06-22 01:00:00,185717504,551403856
2023-06-23 01:00:00,164794392,451522992
2023-06-24 01:00:00,33175880,261052016
2023-06-25 01:00:00,124461488,268077984
2023-06-26 01:00:00,171575640,466996696
2023-06-27 01:00:00,203405624,494753800
2023-06-28 01:00:00,185978400,446662320
2023-06-29 01:00:00,179789624,484990112
2023-06-30 01:00:00,171770792,405914608
2023-07-01 01:00:00,38949696,244913576
2023-07-02 01:00:00,99346640,227298520
2023-07-03 01:00:00,197452296,465918728
2023-07-04 01:00:00,217981496,468772656
2023-07-05 01:00:00,192200688,469650888
2023-07-06 01:00:00,0,0

