"Time","Traffic In","Traffic Out"
2019-10-10 01:00:00,172285552,2109956152
2019-10-11 01:00:00,138386200,1909604232
2019-10-12 01:00:00,102725048,1584991000
2019-10-13 01:00:00,130901064,1801927016
2019-10-14 01:00:00,185172040,2235123352
2019-10-15 01:00:00,176697200,2178021192
2019-10-16 01:00:00,171711400,2056104432
2019-10-17 01:00:00,180339464,2080253864
2019-10-18 01:00:00,153310672,1928337576
2019-10-19 01:00:00,100171912,1510205608
2019-10-20 01:00:00,134378552,1640111448
2019-10-21 01:00:00,178401056,2146541896
2019-10-22 01:00:00,174450000,1997758144
2019-10-23 01:00:00,153751808,2045569688
2019-10-24 01:00:00,174780872,2157347360
2019-10-25 01:00:00,150215728,2062772864
2019-10-26 01:00:00,114346840,1601742832
2019-10-27 01:00:00,132985696,1726426600
2019-10-28 00:00:00,169341296,1929290376
2019-10-29 00:00:00,170363176,2011867752
2019-10-30 00:00:00,167080920,1931490320
2019-10-31 00:00:00,156321520,1861378064
2019-11-01 00:00:00,138274208,1736294896
2019-11-02 00:00:00,108760144,1539929512
2019-11-03 00:00:00,119471616,1724307496
2019-11-04 00:00:00,179727864,2094221944
2019-11-05 00:00:00,185485480,2239943016
2019-11-06 00:00:00,170302672,2109311232
2019-11-07 00:00:00,212282256,2153337536
2019-11-08 00:00:00,145425328,1836672480
2019-11-09 00:00:00,107212528,1499979536
2019-11-10 00:00:00,130940600,1661566552
2019-11-11 00:00:00,174710184,1979507456
2019-11-12 00:00:00,171733560,2033804368
2019-11-13 00:00:00,168583384,2004735552
2019-11-14 00:00:00,185609416,1988203400
2019-11-15 00:00:00,147317152,1798704496
2019-11-16 00:00:00,123825576,1371264064
2019-11-17 00:00:00,127175176,1619236104
2019-11-18 00:00:00,186145296,1996716376
2019-11-19 00:00:00,167888792,2049634136
2019-11-20 00:00:00,173514872,2049252224
2019-11-21 00:00:00,204011024,2109257688
2019-11-22 00:00:00,160494656,1923623360
2019-11-23 00:00:00,131741768,1638148680
2019-11-24 00:00:00,131835744,1774211168
2019-11-25 00:00:00,171668216,2124204328
2019-11-26 00:00:00,179041616,2136323864
2019-11-27 00:00:00,173658184,2091511616
2019-11-28 00:00:00,177777928,2047870152
2019-11-29 00:00:00,152741392,1761637240
2019-11-30 00:00:00,119844000,1471231408
2019-12-01 00:00:00,131642888,1615870680
2019-12-02 00:00:00,163567672,2028945568
2019-12-03 00:00:00,170929856,2311521952
2019-12-04 00:00:00,174354904,2225042208
2019-12-05 00:00:00,196944856,2151811976
2019-12-06 00:00:00,151277408,1946825408
2019-12-07 00:00:00,112646216,1646632824
2019-12-08 00:00:00,129895232,1726009208
2019-12-09 00:00:00,174461592,2016442544
2019-12-10 00:00:00,177660992,2128666360
2019-12-11 00:00:00,165137392,2163042728
2019-12-12 00:00:00,165252424,2154251136
2019-12-13 00:00:00,140294160,2026071224
2019-12-14 00:00:00,114848248,1723102168
2019-12-15 00:00:00,118550904,1753638736
2019-12-16 00:00:00,164368664,1947007840
2019-12-17 00:00:00,146490216,1979576160
2019-12-18 00:00:00,153316320,1872166208
2019-12-19 00:00:00,129761088,1712859632
2019-12-20 00:00:00,96620792,1257918136
2019-12-21 00:00:00,39198040,572962408
2019-12-22 00:00:00,28009760,298491392
2019-12-23 00:00:00,28881072,253416632
